4726, 8, "kB", 1624962601, "/sbin/docker-init -- docker-entrypoint "
4901, 16, "kB", 1624962601, "/sbin/docker-init -- python /home/user/pulsepoint/pulsepoint.py "
5141, 16, "kB", 1624962601, "/sbin/docker-init -- /home/user/hdhomerun/hack_hdhomerun.sh "
5242, 16, "kB", 1624962601, "python /home/user/sensor_monitor/sensor_monitor.py "
5323, 12, "kB", 1624962601, "python /home/user/winix/winix-02.py "
5400, 12, "kB", 1624962601, "python /home/user/raven_sce_meter/raven_sce_meter.py "
5481, 12, "kB", 1624962601, "python /home/user/purple/purple-aqi.py "
5542, 12, "kB", 1624962601, "/usr/local/bin/python /usr/local/bin/appdaemon -c /conf "
5658, 240, "kB", 1624962601, "npm "
5839, 64, "kB", 1624962601, "tini -g -- start.sh jupyter lab --ip=0.0.0.0 --port=8000 --LabApp.token= "
6191, 12, "kB", 1624962601, "s6-svscan -t0 /var/run/s6/services "
6239, 12, "kB", 1624962601, "s6-supervise s6-fdholderd "
6418, 8, "kB", 1624962601, "s6-supervise home-assistant "
6422, 224, "kB", 1624962601, "python3 -m homeassistant --config /config "
822, 52, "kB", 1624962601, "/usr/sbin/cron -f "
840, 4, "kB", 1624962601, "/usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers "
862, 4, "kB", 1624962601, "/usr/lib/snapd/snapd "
-1, 32012.15, "", 1624966201, "swap_cap.sh"
1151, 76, "kB", 1624966201, "/usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal "
1152, 4, "kB", 1624966201, "gdm-session-worker [pam/gdm-autologin] "
1158, 864, "kB", 1624966201, "/lib/systemd/systemd --user "
1159, 720, "kB", 1624966201, "(sd-pam) "
1166, 4748, "kB", 1624966201, "/usr/bin/pulseaudio --daemonize=no --log-target=journal "
1168, 1060, "kB", 1624966201, "/usr/libexec/tracker-miner-fs "
1176, 216, "kB", 1624966201, "/usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only "
1190, 464, "kB", 1624966201, "/usr/libexec/gvfsd "
1205, 888, "kB", 1624966201, "/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes "
1212, 576, "kB", 1624966201, "/usr/libexec/gvfs-udisks2-volume-monitor "
1445, 784, "kB", 1624966201, "/usr/libexec/at-spi-bus-launcher "
1450, 408, "kB", 1624966201, "/usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3 "
1456, 452, "kB", 1624966201, "/usr/libexec/gnome-session-ctl --monitor "
1463, 1932, "kB", 1624966201, "/usr/libexec/gnome-session-binary --systemd-service --session=ubuntu "
1477, 33208, "kB", 1624966201, "/usr/bin/gnome-shell "
1522, 1108, "kB", 1624966201, "ibus-daemon --panel disable --xim "
1526, 804, "kB", 1624966201, "/usr/libexec/ibus-dconf "
1527, 7468, "kB", 1624966201, "/usr/libexec/ibus-extension-gtk3 "
1529, 2048, "kB", 1624966201, "/usr/libexec/ibus-x11 --kill-daemon "
1531, 400, "kB", 1624966201, "/usr/libexec/ibus-portal "
1545, 804, "kB", 1624966201, "/usr/libexec/at-spi2-registryd --use-gnome-session "
1549, 512, "kB", 1624966201, "/usr/libexec/xdg-permission-store "
1551, 1268, "kB", 1624966201, "/usr/libexec/gnome-shell-calendar-server "
1591, 4, "kB", 1624966201, "/usr/libexec/geoclue "
1664, 2840, "kB", 1624966201, "/usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock "
1931, 4, "kB", 1624966201, "/usr/libexec/colord "
206294, 4, "kB", 1624966201, "/usr/libexec/fwupd/fwupd "
2515, 64, "kB", 1624966201, "/portainer "
322700, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322701, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322704, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322705, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322706, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322707, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322708, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322709, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322710, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322711, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322712, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322715, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
322718, 32, "kB", 1624966201, "/usr/sbin/CRON -f "
3779, 1380, "kB", 1624966201, "postgres "
3841, 1248, "kB", 1624966201, "postgres: checkpointer "
3842, 1316, "kB", 1624966201, "postgres: background writer "
3843, 1432, "kB", 1624966201, "postgres: walwriter "
3844, 1552, "kB", 1624966201, "postgres: autovacuum launcher "
3845, 1384, "kB", 1624966201, "postgres: stats collector "
3846, 1592, "kB", 1624966201, "postgres: logical replication launcher "
4194, 28, "kB", 1624966201, "/sbin/docker-init -- /init "
4209, 24, "kB", 1624966201, "s6-svscan -t0 /var/run/s6/services "
4234, 8, "kB", 1624966201, "s6-supervise s6-fdholderd "
4235, 8, "kB", 1624966201, "s6-supervise docker-cmd "
4622, 16, "kB", 1624966201, "s6-supervise homebridge-config-ui-x "
4624, 12, "kB", 1624966201, "s6-supervise hb-service-logs "
4625, 12, "kB", 1624966201, "s6-supervise cron "
4627, 92, "kB", 1624966201, "sh /usr/bin/with-localenv sh ./run "
4628, 44, "kB", 1624966201, "tail -f --follow=name /homebridge/homebridge.log "
4629, 152, "kB", 1624966201, "/usr/sbin/cron -f -l 5 "
4637, 76, "kB", 1624966201, "sh ./run "
4726, 28, "kB", 1624966201, "/sbin/docker-init -- docker-entrypoint "
4810, 180, "kB", 1624966201, "/usr/share/nut/usbhid-ups -a cyberpower_ha "
4815, 10648, "kB", 1624966201, "hb-service "
4901, 28, "kB", 1624966201, "/sbin/docker-init -- python /home/user/pulsepoint/pulsepoint.py "
4917, 268, "kB", 1624966201, "python /home/user/pulsepoint/pulsepoint.py "
5007, 108, "kB", 1624966201, "grafana-server --homepath=/usr/share/grafana --config=/etc/grafana/grafana.ini --packaging=docker cfg:default.log.mode=console cfg:default.paths.data=/var/lib/grafana cfg:default.paths.logs=/var/log/grafana cfg:default.paths.plugins=/var/lib/grafana/plugins cfg:default.paths.provisioning=/etc/grafana/provisioning "
5141, 28, "kB", 1624966201, "/sbin/docker-init -- /home/user/hdhomerun/hack_hdhomerun.sh "
5156, 240, "kB", 1624966201, "/bin/bash /home/user/hdhomerun/hack_hdhomerun.sh "
5169, 4, "kB", 1624966201, "python /home/user/hdhomerun/hdhomerun.py 10723879 575000000 551000000 "
5227, 28, "kB", 1624966201, "/sbin/docker-init -- python /home/user/sensor_monitor/sensor_monitor.py "
5242, 428, "kB", 1624966201, "python /home/user/sensor_monitor/sensor_monitor.py "
5307, 28, "kB", 1624966201, "/sbin/docker-init -- python /home/user/winix/winix-02.py "
5323, 136, "kB", 1624966201, "python /home/user/winix/winix-02.py "
5386, 28, "kB", 1624966201, "/sbin/docker-init -- python /home/user/raven_sce_meter/raven_sce_meter.py "
5400, 168, "kB", 1624966201, "python /home/user/raven_sce_meter/raven_sce_meter.py "
5467, 28, "kB", 1624966201, "/sbin/docker-init -- python /home/user/purple/purple-aqi.py "
5481, 240, "kB", 1624966201, "python /home/user/purple/purple-aqi.py "
5542, 868, "kB", 1624966201, "/usr/local/bin/python /usr/local/bin/appdaemon -c /conf "
5658, 10284, "kB", 1624966201, "npm "
5839, 64, "kB", 1624966201, "tini -g -- start.sh jupyter lab --ip=0.0.0.0 --port=8000 --LabApp.token= "
5876, 2820, "kB", 1624966201, "/opt/conda/bin/python3.8 /opt/conda/bin/jupyter-lab --ip=0.0.0.0 --port=8000 --LabApp.token= "
6191, 12, "kB", 1624966201, "s6-svscan -t0 /var/run/s6/services "
6239, 12, "kB", 1624966201, "s6-supervise s6-fdholderd "
6418, 8, "kB", 1624966201, "s6-supervise home-assistant "
6422, 10308, "kB", 1624966201, "python3 -m homeassistant --config /config "
7281, 1988, "kB", 1624966201, "postgres: user homeassistant 192.168.2.242(41082) idle "
7641, 19800, "kB", 1624966201, "postgres: user homeassistant 192.168.2.242(41642) idle "
8065, 1116, "kB", 1624966201, "postgres: user homeassistant 192.168.2.242(42162) idle "
8067, 1116, "kB", 1624966201, "postgres: user homeassistant 192.168.2.242(42168) idle "
8082, 1116, "kB", 1624966201, "postgres: user homeassistant 192.168.2.242(42206) idle "
822, 112, "kB", 1624966201, "/usr/sbin/cron -f "
840, 76, "kB", 1624966201, "/usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers "
862, 156, "kB", 1624966201, "/usr/lib/snapd/snapd "
88871, 1112, "kB", 1624966201, "postgres: user homeassistant 192.168.2.242(50400) idle "
929, 2280, "kB", 1624966201, "/usr/bin/containerd "
-1, 35611.72, "", 1624969801, "swap_cap.sh"
1151, 172, "kB", 1624969801, "/usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal "
1152, 4, "kB", 1624969801, "gdm-session-worker [pam/gdm-autologin] "
1158, 856, "kB", 1624969801, "/lib/systemd/systemd --user "
1159, 720, "kB", 1624969801, "(sd-pam) "
1166, 4748, "kB", 1624969801, "/usr/bin/pulseaudio --daemonize=no --log-target=journal "
1168, 1060, "kB", 1624969801, "/usr/libexec/tracker-miner-fs "
1171, 212, "kB", 1624969801, "/usr/bin/gnome-keyring-daemon --daemonize --login "
1176, 216, "kB", 1624969801, "/usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only "
1190, 464, "kB", 1624969801, "/usr/libexec/gvfsd "
1205, 888, "kB", 1624969801, "/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes "
1212, 576, "kB", 1624969801, "/usr/libexec/gvfs-udisks2-volume-monitor "
1445, 784, "kB", 1624969801, "/usr/libexec/at-spi-bus-launcher "
1450, 408, "kB", 1624969801, "/usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3 "
1456, 452, "kB", 1624969801, "/usr/libexec/gnome-session-ctl --monitor "
1463, 1932, "kB", 1624969801, "/usr/libexec/gnome-session-binary --systemd-service --session=ubuntu "
1477, 34096, "kB", 1624969801, "/usr/bin/gnome-shell "
1522, 1108, "kB", 1624969801, "ibus-daemon --panel disable --xim "
1526, 804, "kB", 1624969801, "/usr/libexec/ibus-dconf "
1527, 7468, "kB", 1624969801, "/usr/libexec/ibus-extension-gtk3 "
1529, 2048, "kB", 1624969801, "/usr/libexec/ibus-x11 --kill-daemon "
1531, 400, "kB", 1624969801, "/usr/libexec/ibus-portal "
1545, 804, "kB", 1624969801, "/usr/libexec/at-spi2-registryd --use-gnome-session "
1549, 596, "kB", 1624969801, "/usr/libexec/xdg-permission-store "
1551, 2780, "kB", 1624969801, "/usr/libexec/gnome-shell-calendar-server "
1560, 3644, "kB", 1624969801, "/usr/libexec/evolution-source-registry "
1568, 5168, "kB", 1624969801, "/usr/libexec/goa-daemon "
1571, 1660, "kB", 1624969801, "/usr/libexec/evolution-calendar-factory "
1572, 4, "kB", 1624969801, "/usr/lib/upower/upowerd "
1582, 20, "kB", 1624969801, "/usr/libexec/goa-identity-service "
1591, 32, "kB", 1624969801, "/usr/libexec/geoclue "
160425, 24, "kB", 1624969801, "/usr/sbin/cupsd -l "
160426, 24, "kB", 1624969801, "/usr/sbin/cups-browsed "
1664, 3500, "kB", 1624969801, "/usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock "
1672, 8, "kB", 1624969801, "/usr/sbin/nmbd --foreground --no-process-group "
1718, 68, "kB", 1624969801, "/usr/sbin/smbd --foreground --no-process-group "
1728, 64, "kB", 1624969801, "/usr/sbin/smbd --foreground --no-process-group "
1729, 64, "kB", 1624969801, "/usr/sbin/smbd --foreground --no-process-group "
1731, 60, "kB", 1624969801, "/usr/sbin/smbd --foreground --no-process-group "
1931, 36, "kB", 1624969801, "/usr/libexec/colord "
206294, 40, "kB", 1624969801, "/usr/libexec/fwupd/fwupd "
2515, 84, "kB", 1624969801, "/portainer "
353, 32, "kB", 1624969801, "/lib/systemd/systemd-udevd "
357220, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357221, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357224, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357225, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357226, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357227, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357228, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357229, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357230, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357231, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357232, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357235, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
357238, 40, "kB", 1624969801, "/usr/sbin/CRON -f "
3779, 1380, "kB", 1624969801, "postgres "
3841, 1248, "kB", 1624969801, "postgres: checkpointer "
3842, 1316, "kB", 1624969801, "postgres: background writer "
3843, 1432, "kB", 1624969801, "postgres: walwriter "
3844, 1556, "kB", 1624969801, "postgres: autovacuum launcher "
3845, 1384, "kB", 1624969801, "postgres: stats collector "
3846, 1592, "kB", 1624969801, "postgres: logical replication launcher "
4194, 28, "kB", 1624969801, "/sbin/docker-init -- /init "
4209, 24, "kB", 1624969801, "s6-svscan -t0 /var/run/s6/services "
4234, 8, "kB", 1624969801, "s6-supervise s6-fdholderd "
4235, 8, "kB", 1624969801, "s6-supervise docker-cmd "
4622, 16, "kB", 1624969801, "s6-supervise homebridge-config-ui-x "
4624, 12, "kB", 1624969801, "s6-supervise hb-service-logs "
4625, 12, "kB", 1624969801, "s6-supervise cron "
4627, 92, "kB", 1624969801, "sh /usr/bin/with-localenv sh ./run "
4628, 44, "kB", 1624969801, "tail -f --follow=name /homebridge/homebridge.log "
4629, 152, "kB", 1624969801, "/usr/sbin/cron -f -l 5 "
4637, 76, "kB", 1624969801, "sh ./run "
4726, 28, "kB", 1624969801, "/sbin/docker-init -- docker-entrypoint "
4765, 32, "kB", 1624969801, "python3 /home/user/nut_ups/nut_ups_monitor.py "
4810, 184, "kB", 1624969801, "/usr/share/nut/usbhid-ups -a cyberpower_ha "
4812, 36, "kB", 1624969801, "/usr/sbin/upsd "
4815, 12864, "kB", 1624969801, "hb-service "
4901, 28, "kB", 1624969801, "/sbin/docker-init -- python /home/user/pulsepoint/pulsepoint.py "
4917, 400, "kB", 1624969801, "python /home/user/pulsepoint/pulsepoint.py "
5007, 172, "kB", 1624969801, "grafana-server --homepath=/usr/share/grafana --config=/etc/grafana/grafana.ini --packaging=docker cfg:default.log.mode=console cfg:default.paths.data=/var/lib/grafana cfg:default.paths.logs=/var/log/grafana cfg:default.paths.plugins=/var/lib/grafana/plugins cfg:default.paths.provisioning=/etc/grafana/provisioning "
50449, 40, "kB", 1624969801, "/usr/sbin/smbd --foreground --no-process-group "
5141, 28, "kB", 1624969801, "/sbin/docker-init -- /home/user/hdhomerun/hack_hdhomerun.sh "
5156, 240, "kB", 1624969801, "/bin/bash /home/user/hdhomerun/hack_hdhomerun.sh "
5169, 88, "kB", 1624969801, "python /home/user/hdhomerun/hdhomerun.py 10723879 575000000 551000000 "
5227, 28, "kB", 1624969801, "/sbin/docker-init -- python /home/user/sensor_monitor/sensor_monitor.py "
5242, 592, "kB", 1624969801, "python /home/user/sensor_monitor/sensor_monitor.py "
5307, 28, "kB", 1624969801, "/sbin/docker-init -- python /home/user/winix/winix-02.py "
5323, 276, "kB", 1624969801, "python /home/user/winix/winix-02.py "
5386, 28, "kB", 1624969801, "/sbin/docker-init -- python /home/user/raven_sce_meter/raven_sce_meter.py "
5400, 296, "kB", 1624969801, "python /home/user/raven_sce_meter/raven_sce_meter.py "
5467, 28, "kB", 1624969801, "/sbin/docker-init -- python /home/user/purple/purple-aqi.py "
5481, 344, "kB", 1624969801, "python /home/user/purple/purple-aqi.py "
5542, 1212, "kB", 1624969801, "/usr/local/bin/python /usr/local/bin/appdaemon -c /conf "
5658, 12040, "kB", 1624969801, "npm "
5839, 64, "kB", 1624969801, "tini -g -- start.sh jupyter lab --ip=0.0.0.0 --port=8000 --LabApp.token= "
5876, 3384, "kB", 1624969801, "/opt/conda/bin/python3.8 /opt/conda/bin/jupyter-lab --ip=0.0.0.0 --port=8000 --LabApp.token= "
6191, 12, "kB", 1624969801, "s6-svscan -t0 /var/run/s6/services "
6239, 12, "kB", 1624969801, "s6-supervise s6-fdholderd "
6418, 8, "kB", 1624969801, "s6-supervise home-assistant "
6422, 12052, "kB", 1624969801, "python3 -m homeassistant --config /config "
70314, 8, "kB", 1624969801, "sshd: user@pts/0 "
7281, 1988, "kB", 1624969801, "postgres: user homeassistant 192.168.2.242(41082) idle "
7641, 19800, "kB", 1624969801, "postgres: user homeassistant 192.168.2.242(41642) idle "
779, 24, "kB", 1624969801, "/lib/systemd/systemd-resolved "
8065, 1116, "kB", 1624969801, "postgres: user homeassistant 192.168.2.242(42162) idle "
8067, 1116, "kB", 1624969801, "postgres: user homeassistant 192.168.2.242(42168) idle "
8082, 1116, "kB", 1624969801, "postgres: user homeassistant 192.168.2.242(42206) idle "
815, 8, "kB", 1624969801, "/usr/lib/accountsservice/accounts-daemon "
822, 156, "kB", 1624969801, "/usr/sbin/cron -f "
826, 4, "kB", 1624969801, "/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only "
840, 164, "kB", 1624969801, "/usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers "
848, 24, "kB", 1624969801, "/usr/lib/policykit-1/polkitd --no-debug "
853, 12, "kB", 1624969801, "/usr/sbin/rsyslogd -n -iNONE "
856, 4, "kB", 1624969801, "/usr/sbin/smartd -n "
862, 296, "kB", 1624969801, "/usr/lib/snapd/snapd "
867, 12, "kB", 1624969801, "/usr/lib/udisks2/udisksd "
88871, 1112, "kB", 1624969801, "postgres: user homeassistant 192.168.2.242(50400) idle "
922, 16, "kB", 1624969801, "/snap/canonical-livepatch/99/canonical-livepatchd "
929, 2816, "kB", 1624969801, "/usr/bin/containerd "
955, 8, "kB", 1624969801, "/usr/sbin/ModemManager --filter-policy=strict "
967, 16, "kB", 1624969801, "sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups "
976, 36, "kB", 1624969801, "/usr/sbin/gdm3 "
-1, 39211.92, "", 1624973401, "swap_cap.sh"
1151, 252, "kB", 1624973401, "/usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal "
1152, 4, "kB", 1624973401, "gdm-session-worker [pam/gdm-autologin] "
1158, 852, "kB", 1624973401, "/lib/systemd/systemd --user "
1159, 720, "kB", 1624973401, "(sd-pam) "
1166, 4748, "kB", 1624973401, "/usr/bin/pulseaudio --daemonize=no --log-target=journal "
1168, 1356, "kB", 1624973401, "/usr/libexec/tracker-miner-fs "
1171, 392, "kB", 1624973401, "/usr/bin/gnome-keyring-daemon --daemonize --login "
1176, 216, "kB", 1624973401, "/usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only "
1190, 468, "kB", 1624973401, "/usr/libexec/gvfsd "
1205, 888, "kB", 1624973401, "/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes "
1212, 616, "kB", 1624973401, "/usr/libexec/gvfs-udisks2-volume-monitor "
1445, 784, "kB", 1624973401, "/usr/libexec/at-spi-bus-launcher "
1450, 408, "kB", 1624973401, "/usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3 "
1456, 452, "kB", 1624973401, "/usr/libexec/gnome-session-ctl --monitor "
1463, 1932, "kB", 1624973401, "/usr/libexec/gnome-session-binary --systemd-service --session=ubuntu "
1477, 35060, "kB", 1624973401, "/usr/bin/gnome-shell "
1522, 1108, "kB", 1624973401, "ibus-daemon --panel disable --xim "
1526, 804, "kB", 1624973401, "/usr/libexec/ibus-dconf "
1527, 7916, "kB", 1624973401, "/usr/libexec/ibus-extension-gtk3 "
1529, 2048, "kB", 1624973401, "/usr/libexec/ibus-x11 --kill-daemon "
1531, 400, "kB", 1624973401, "/usr/libexec/ibus-portal "
1545, 804, "kB", 1624973401, "/usr/libexec/at-spi2-registryd --use-gnome-session "
1549, 596, "kB", 1624973401, "/usr/libexec/xdg-permission-store "
1551, 2832, "kB", 1624973401, "/usr/libexec/gnome-shell-calendar-server "
1560, 3676, "kB", 1624973401, "/usr/libexec/evolution-source-registry "
1568, 5184, "kB", 1624973401, "/usr/libexec/goa-daemon "
1571, 3596, "kB", 1624973401, "/usr/libexec/evolution-calendar-factory "
1572, 20, "kB", 1624973401, "/usr/lib/upower/upowerd "
1582, 1020, "kB", 1624973401, "/usr/libexec/goa-identity-service "
1591, 76, "kB", 1624973401, "/usr/libexec/geoclue "
1596, 236, "kB", 1624973401, "/usr/libexec/dconf-service "
160425, 40, "kB", 1624973401, "/usr/sbin/cupsd -l "
160426, 56, "kB", 1624973401, "/usr/sbin/cups-browsed "
1606, 2992, "kB", 1624973401, "/usr/libexec/evolution-addressbook-factory "
1664, 4032, "kB", 1624973401, "/usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock "
1672, 24, "kB", 1624973401, "/usr/sbin/nmbd --foreground --no-process-group "
1681, 8, "kB", 1624973401, "/usr/sbin/kerneloops --test "
1718, 140, "kB", 1624973401, "/usr/sbin/smbd --foreground --no-process-group "
1728, 148, "kB", 1624973401, "/usr/sbin/smbd --foreground --no-process-group "
1729, 148, "kB", 1624973401, "/usr/sbin/smbd --foreground --no-process-group "
1731, 132, "kB", 1624973401, "/usr/sbin/smbd --foreground --no-process-group "
1736, 204, "kB", 1624973401, "/usr/libexec/gvfs-mtp-volume-monitor "
1740, 240, "kB", 1624973401, "/usr/libexec/gvfs-goa-volume-monitor "
1744, 192, "kB", 1624973401, "/usr/libexec/gvfs-gphoto2-volume-monitor "
1748, 432, "kB", 1624973401, "/usr/libexec/gvfs-afc-volume-monitor "
1931, 80, "kB", 1624973401, "/usr/libexec/colord "
206294, 64, "kB", 1624973401, "/usr/libexec/fwupd/fwupd "
2515, 132, "kB", 1624973401, "/portainer "
353, 68, "kB", 1624973401, "/lib/systemd/systemd-udevd "
3779, 1380, "kB", 1624973401, "postgres "
3841, 1248, "kB", 1624973401, "postgres: checkpointer "
3842, 1316, "kB", 1624973401, "postgres: background writer "
3843, 1432, "kB", 1624973401, "postgres: walwriter "
3844, 1556, "kB", 1624973401, "postgres: autovacuum launcher "
3845, 1384, "kB", 1624973401, "postgres: stats collector "
3846, 1592, "kB", 1624973401, "postgres: logical replication launcher "
395076, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395077, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395079, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395080, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395081, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395082, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395083, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395084, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395085, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395086, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395087, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395088, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395090, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395091, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
395094, 40, "kB", 1624973401, "/usr/sbin/CRON -f "
4070, 4, "kB", 1624973401, "/usr/sbin/mosquitto -c /mosquitto/config/mosquitto.conf "
4194, 28, "kB", 1624973401, "/sbin/docker-init -- /init "
4209, 24, "kB", 1624973401, "s6-svscan -t0 /var/run/s6/services "
4234, 8, "kB", 1624973401, "s6-supervise s6-fdholderd "
4235, 8, "kB", 1624973401, "s6-supervise docker-cmd "
4622, 16, "kB", 1624973401, "s6-supervise homebridge-config-ui-x "
4624, 12, "kB", 1624973401, "s6-supervise hb-service-logs "
4625, 12, "kB", 1624973401, "s6-supervise cron "
4627, 92, "kB", 1624973401, "sh /usr/bin/with-localenv sh ./run "
4628, 44, "kB", 1624973401, "tail -f --follow=name /homebridge/homebridge.log "
4629, 152, "kB", 1624973401, "/usr/sbin/cron -f -l 5 "
4637, 76, "kB", 1624973401, "sh ./run "
4726, 28, "kB", 1624973401, "/sbin/docker-init -- docker-entrypoint "
4765, 64, "kB", 1624973401, "python3 /home/user/nut_ups/nut_ups_monitor.py "
4810, 184, "kB", 1624973401, "/usr/share/nut/usbhid-ups -a cyberpower_ha "
4812, 36, "kB", 1624973401, "/usr/sbin/upsd "
4815, 13760, "kB", 1624973401, "hb-service "
4901, 28, "kB", 1624973401, "/sbin/docker-init -- python /home/user/pulsepoint/pulsepoint.py "
4917, 524, "kB", 1624973401, "python /home/user/pulsepoint/pulsepoint.py "
